0;00-00009228;00-00015793;47108-2-MM;"Анальная пробка 8,2 х 3,5см красная с прозрачным стразом  47108-2-MM";"Анальная пробка из металла сочного красного цвета с ярким кристаллом  внесет разнообразие в вашу интимную жизнь. Обладает сглаженной  формой, что позволяет обеспечить легкое введение и комфортное длительное ношение.  Снабжена ограничительным основанием для безопасного использования. Характеристики:  Общая длина 8,2 см, рабочая длина 7 см, наибольший диаметр: 3,4 см., вес 95 гр. Упаковка: индивидуальный тканевый мешочек и коробка.";864,00;;9;4sexdream;1;7930059101423;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/47108-2.jpg
0;00-00009228;00-00009211;"SM570LSilver blue";"Анальная пробка Large Silver голубой SM570LSilver blue";"Серебряная Анальная пробка с голубым кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/blue.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (15).jpg"
0;00-00009228;00-00009206;"SM570LSilver emerald";"Анальная пробка Large Silver зеленый SM570LSilver emerald";"Серебряная Анальная пробка с зеленым кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/emerald (2).jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (14).jpg"
0;00-00009228;00-00009207;"SM570LSilver orange";"Анальная пробка Large Silver оранжевый SM570LSilver orange";"Серебряная Анальная пробка с оранжевым кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/orange.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (13).jpg"
0;00-00009228;00-00009205;"SM570LSilver diamond";"Анальная пробка Large Silver прозрачный SM570LSilver diamond";"Серебряная Анальная пробка с прозрачным кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/diamond.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (12).jpg"
0;00-00009228;00-00009208;"SM570LSilver pink";"Анальная пробка Large Silver розовый SM570LSilver pink";"Серебряная Анальная пробка с розовым кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/pink.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (11).jpg"
0;00-00009228;00-00009210;"SM570LSilver ruby";"Анальная пробка Large Silver рубиновый SM570LSilver ruby";"Серебряная Анальная пробка с рубиновым кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/ruby (2).jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (10).jpg"
0;00-00009228;00-00009202;"SM609LSilver tail";"Анальная пробка Large Silver с хвостом SM609LSilver tail";"Металлическая анальная пробочка с натуральным хвостиком.  Максимальный диаметр пробки - 3 см.  Длина хвостика - 30 см.";952,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/sm609 large silver  plug with tail.jpg"
0;00-00009228;00-00009204;"SM570LSilver water blue";"Анальная пробка Large Silver синий SM570LSilver water blue";"Серебряная Анальная пробка с синим кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/water blue (2).jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (9).jpg"
0;00-00009228;00-00009203;"SM570LSilver baby purple";"Анальная пробка Large Silver сиреневый SM570LSilver baby purple";"Серебряная Анальная пробка с сиреневым кристалом, общая длина 10 рабочая длина 5 см  см максимальный диаметр 4 см.";828,00;;;"Фан Тойс";;;;"http://www.inspiritcompany.ru/userfiles/shop_cat_images/baby purple.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/gift box2 (8).jpg"
